id_cliente,qtde_compras,valor_compras,periodo_consumo
100049.0,4,75.83,2025-01
102550.0,4,62.89,2025-01
101313.0,4,63.0,2025-01
100328.0,4,82.05,2025-01
100619.0,4,52.19,2025-01
102581.0,4,88.91,2025-01
102623.0,4,86.73,2025-01
102016.0,4,78.81,2025-01
102246.0,4,75.6,2025-01
102621.0,4,88.45,2025-01
102653.0,4,58.08,2025-01
100874.0,4,53.51,2025-01
100563.0,4,60.41,2025-01
101532.0,4,84.26,2025-01
100507.0,4,51.61,2025-01
100477.0,4,75.16,2025-01
100019.0,4,92.88,2025-01
101575.0,4,86.88,2025-01
102676.0,4,72.52,2025-01
102597.0,4,52.85,2025-01
102270.0,3,64.38,2025-01
100480.0,3,56.89,2025-01
100426.0,3,41.29,2025-01
101791.0,3,40.61,2025-01
101065.0,3,66.9,2025-01
102524.0,3,59.15,2025-01
100134.0,3,64.31,2025-01
100390.0,3,65.91,2025-01
101010.0,3,56.01,2025-01
101779.0,3,54.26,2025-01
101186.0,3,51.46,2025-01
102443.0,3,47.8,2025-01
100018.0,3,51.59,2025-01
100830.0,3,62.52,2025-01
100985.0,3,56.98,2025-01
100041.0,3,66.35,2025-01
100941.0,3,51.88,2025-01
101063.0,3,57.15,2025-01
102506.0,3,57.93,2025-01
100266.0,3,56.65,2025-01
102040.0,3,60.23,2025-01
100155.0,3,45.24,2025-01
100056.0,3,54.1,2025-01
102127.0,3,40.95,2025-01
102477.0,3,49.98,2025-01
101082.0,2,35.54,2025-01
100701.0,2,39.07,2025-01
101965.0,2,45.48,2025-01
100539.0,2,37.96,2025-01
100360.0,2,41.03,2025-01
101216.0,2,35.93,2025-01
102103.0,2,38.68,2025-01
101829.0,2,26.58,2025-01
102462.0,2,30.52,2025-01
102624.0,2,32.83,2025-01
102666.0,2,35.21,2025-01
100915.0,2,26.04,2025-01
100779.0,2,28.07,2025-01
100660.0,2,31.01,2025-01
102606.0,2,45.93,2025-01
102238.0,2,32.18,2025-01
100121.0,2,35.41,2025-01
101811.0,2,29.27,2025-01
102045.0,2,38.18,2025-01
102027.0,2,31.09,2025-01
100544.0,2,29.51,2025-01
101068.0,2,36.16,2025-01
101671.0,2,25.18,2025-01
100588.0,2,25.22,2025-01
101495.0,2,29.77,2025-01
101867.0,2,25.85,2025-01
101099.0,2,27.38,2025-01
101601.0,2,32.34,2025-01
102096.0,2,42.3,2025-01
101168.0,2,37.35,2025-01
100068.0,2,36.07,2025-01
102180.0,2,31.36,2025-01
102292.0,2,45.07,2025-01
100553.0,2,33.59,2025-01
100437.0,2,26.93,2025-01
102130.0,2,38.31,2025-01
101868.0,2,27.51,2025-01
100097.0,2,32.48,2025-01
101560.0,2,35.96,2025-01
100631.0,2,43.84,2025-01
100897.0,2,35.66,2025-01
100815.0,2,40.14,2025-01
101266.0,2,46.39,2025-01
100650.0,2,27.88,2025-01
101056.0,2,30.96,2025-01
101223.0,2,33.54,2025-01
100591.0,2,34.12,2025-01
101916.0,2,33.89,2025-01
102486.0,2,44.56,2025-01
101782.0,2,40.4,2025-01
100840.0,2,38.12,2025-01
101771.0,2,31.71,2025-01
102298.0,2,42.76,2025-01
102463.0,2,24.31,2025-01
100344.0,2,42.7,2025-01
100760.0,2,25.09,2025-01
102585.0,2,38.73,2025-01
102593.0,2,26.16,2025-01
101610.0,2,30.59,2025-01
100191.0,2,26.34,2025-01
101621.0,2,38.03,2025-01
101452.0,2,39.81,2025-01
100730.0,2,27.52,2025-01
101154.0,2,33.3,2025-01
100853.0,2,18.6,2025-01
102281.0,2,32.99,2025-01
100694.0,2,27.66,2025-01
100636.0,2,34.06,2025-01
100647.0,2,41.2,2025-01
101614.0,2,26.59,2025-01
100207.0,2,26.78,2025-01
102368.0,2,32.68,2025-01
101404.0,2,45.29,2025-01
102006.0,2,39.42,2025-01
102201.0,2,39.64,2025-01
101566.0,2,32.83,2025-01
100485.0,2,20.17,2025-01
100851.0,2,25.28,2025-01
100250.0,2,38.72,2025-01
100695.0,2,44.68,2025-01
101887.0,2,38.22,2025-01
102572.0,2,43.83,2025-01
100334.0,2,40.61,2025-01
102592.0,2,27.65,2025-01
102230.0,2,44.44,2025-01
101513.0,2,26.49,2025-01
102329.0,2,36.53,2025-01
102310.0,2,28.11,2025-01
101802.0,2,25.31,2025-01
101760.0,2,34.13,2025-01
100666.0,2,31.4,2025-01
100592.0,2,35.5,2025-01
100154.0,2,37.46,2025-01
101155.0,2,26.0,2025-01
101021.0,2,27.7,2025-01
100274.0,2,37.06,2025-01
102401.0,2,32.43,2025-01
100240.0,2,40.72,2025-01
102098.0,2,39.07,2025-01
100332.0,2,43.22,2025-01
102097.0,2,39.93,2025-01
100143.0,2,34.29,2025-01
101247.0,1,19.76,2025-01
102324.0,1,15.49,2025-01
101085.0,1,1.06,2025-01
100902.0,1,21.0,2025-01
101849.0,1,17.32,2025-01
100221.0,1,21.1,2025-01
101379.0,1,21.36,2025-01
102404.0,1,21.74,2025-01
101988.0,1,22.37,2025-01
100194.0,1,17.16,2025-01
102328.0,1,15.95,2025-01
100279.0,1,18.78,2025-01
100522.0,1,16.52,2025-01
101331.0,1,18.99,2025-01
102344.0,1,20.11,2025-01
101288.0,1,19.92,2025-01
101859.0,1,16.55,2025-01
102599.0,1,14.32,2025-01
100825.0,1,17.15,2025-01
102509.0,1,14.06,2025-01
102179.0,1,22.09,2025-01
101370.0,1,16.24,2025-01
102403.0,1,14.19,2025-01
100622.0,1,12.8,2025-01
101528.0,1,19.47,2025-01
102279.0,1,19.37,2025-01
102466.0,1,16.19,2025-01
101477.0,1,13.3,2025-01
101093.0,1,16.93,2025-01
101540.0,1,15.87,2025-01
101398.0,1,19.8,2025-01
102699.0,1,19.04,2025-01
100242.0,1,16.45,2025-01
101559.0,1,14.87,2025-01
100156.0,1,23.14,2025-01
100369.0,1,17.41,2025-01
101717.0,1,19.92,2025-01
101162.0,1,14.04,2025-01
102536.0,1,17.75,2025-01
101139.0,1,12.83,2025-01
101823.0,6,107.75,2025-02
101353.0,6,137.3,2025-02
102337.0,6,99.94,2025-02
100375.0,5,64.74,2025-02
102447.0,5,64.31,2025-02
100103.0,4,66.79,2025-02
100012.0,4,56.99,2025-02
101266.0,4,51.12,2025-02
102289.0,4,82.61,2025-02
102331.0,4,69.82,2025-02
101932.0,4,62.55,2025-02
102440.0,4,88.79,2025-02
100314.0,4,55.11,2025-02
101534.0,4,91.19,2025-02
100725.0,4,63.61,2025-02
101076.0,4,88.29,2025-02
102222.0,3,57.02,2025-02
100068.0,3,64.23,2025-02
100404.0,3,69.29,2025-02
101298.0,3,46.88,2025-02
102138.0,3,68.56,2025-02
101239.0,3,50.14,2025-02
100695.0,3,50.01,2025-02
100321.0,3,48.56,2025-02
102463.0,3,55.03,2025-02
100418.0,3,42.56,2025-02
101525.0,3,55.43,2025-02
101437.0,3,55.04,2025-02
102229.0,3,62.14,2025-02
101082.0,3,64.45,2025-02
101820.0,3,51.78,2025-02
100154.0,3,47.33,2025-02
100185.0,2,30.63,2025-02
101935.0,2,29.24,2025-02
100477.0,2,26.3,2025-02
102458.0,2,32.42,2025-02
102167.0,2,30.86,2025-02
100529.0,2,45.82,2025-02
100250.0,2,37.04,2025-02
100489.0,2,32.52,2025-02
101386.0,2,37.53,2025-02
101461.0,2,28.05,2025-02
102568.0,2,34.6,2025-02
100925.0,2,38.51,2025-02
100631.0,2,35.56,2025-02
101288.0,2,33.69,2025-02
100161.0,2,46.41,2025-02
100753.0,2,43.97,2025-02
102016.0,2,38.45,2025-02
102691.0,2,37.29,2025-02
101795.0,2,38.39,2025-02
100873.0,2,29.38,2025-02
102147.0,2,33.55,2025-02
100810.0,2,25.91,2025-02
102342.0,2,35.27,2025-02
101913.0,2,36.72,2025-02
101146.0,2,29.95,2025-02
100138.0,2,45.77,2025-02
100952.0,2,44.6,2025-02
100486.0,2,40.57,2025-02
101315.0,2,36.52,2025-02
100268.0,2,43.75,2025-02
102390.0,2,27.87,2025-02
100052.0,2,42.04,2025-02
100366.0,1,13.87,2025-02
100583.0,1,21.06,2025-02
101100.0,1,15.49,2025-02
101068.0,1,21.95,2025-02
101163.0,1,22.67,2025-02
100967.0,1,14.13,2025-02
100426.0,1,17.5,2025-02
101042.0,1,23.07,2025-02
100019.0,1,17.72,2025-02
102598.0,1,21.8,2025-02
101142.0,1,18.85,2025-02
100360.0,1,16.56,2025-02
102443.0,1,15.6,2025-02
100099.0,1,14.71,2025-02
102127.0,1,20.71,2025-02
100541.0,1,16.68,2025-02
102611.0,1,18.02,2025-02
100306.0,1,17.82,2025-02
102512.0,1,18.73,2025-02
100701.0,1,21.83,2025-02
100695.0,17,392.07,2025-03
100080.0,15,253.61,2025-03
101823.0,15,321.26,2025-03
102337.0,12,248.89,2025-03
102382.0,11,205.59,2025-03
100250.0,10,227.98,2025-03
100582.0,8,117.46,2025-03
102476.0,8,109.63,2025-03
102526.0,8,173.61,2025-03
102447.0,8,137.97,2025-03
100089.0,7,151.39,2025-03
100434.0,6,132.73,2025-03
101076.0,6,79.2,2025-03
101487.0,6,132.11,2025-03
100898.0,6,104.07,2025-03
101696.0,6,108.07,2025-03
102395.0,6,115.56,2025-03
101266.0,6,134.88,2025-03
102138.0,5,63.68,2025-03
100925.0,5,88.26,2025-03
102430.0,5,99.58,2025-03
100074.0,5,101.46,2025-03
101772.0,5,99.84,2025-03
100421.0,5,69.87,2025-03
101233.0,5,78.73,2025-03
102640.0,5,81.91,2025-03
102122.0,5,105.85,2025-03
100426.0,5,77.62,2025-03
100276.0,4,59.17,2025-03
100314.0,4,91.25,2025-03
100477.0,4,50.5,2025-03
100574.0,4,92.99,2025-03
102289.0,4,79.2,2025-03
100156.0,4,85.71,2025-03
100701.0,4,62.78,2025-03
101400.0,4,50.73,2025-03
102463.0,4,81.82,2025-03
100654.0,4,85.95,2025-03
100801.0,4,81.93,2025-03
100287.0,4,56.26,2025-03
101925.0,4,82.49,2025-03
102274.0,4,83.15,2025-03
100548.0,4,78.41,2025-03
101627.0,3,62.27,2025-03
100707.0,3,64.85,2025-03
100154.0,3,57.36,2025-03
102329.0,3,40.44,2025-03
100448.0,3,53.3,2025-03
102467.0,3,40.09,2025-03
101733.0,3,50.72,2025-03
101935.0,3,50.71,2025-03
101891.0,3,39.72,2025-03
102431.0,3,48.83,2025-03
100825.0,3,41.17,2025-03
101258.0,3,63.63,2025-03
100522.0,3,68.12,2025-03
101507.0,3,39.92,2025-03
102076.0,3,68.36,2025-03
100673.0,3,54.43,2025-03
101570.0,2,31.49,2025-03
100871.0,2,26.71,2025-03
102169.0,2,35.81,2025-03
102141.0,2,42.13,2025-03
101101.0,2,40.25,2025-03
101509.0,2,26.14,2025-03
100293.0,2,26.63,2025-03
100511.0,2,33.71,2025-03
101931.0,2,31.4,2025-03
100299.0,2,30.05,2025-03
102067.0,2,31.1,2025-03
101304.0,2,42.32,2025-03
101074.0,2,45.02,2025-03
100271.0,2,33.76,2025-03
102436.0,2,44.52,2025-03
101625.0,2,31.97,2025-03
101799.0,2,35.29,2025-03
100649.0,2,29.92,2025-03
101319.0,2,38.82,2025-03
100110.0,2,46.09,2025-03
102356.0,2,38.02,2025-03
101086.0,2,32.75,2025-03
102638.0,2,38.98,2025-03
100019.0,2,27.7,2025-03
100528.0,2,44.15,2025-03
101068.0,2,35.87,2025-03
100300.0,2,34.71,2025-03
100841.0,2,37.64,2025-03
102603.0,2,38.48,2025-03
102118.0,2,26.6,2025-03
102606.0,2,39.72,2025-03
100306.0,2,30.26,2025-03
100404.0,2,40.4,2025-03
101979.0,2,42.73,2025-03
101865.0,2,42.33,2025-03
102070.0,2,36.93,2025-03
102064.0,2,36.23,2025-03
101457.0,2,28.13,2025-03
101009.0,2,41.71,2025-03
102445.0,2,30.89,2025-03
100323.0,2,35.73,2025-03
101821.0,2,31.17,2025-03
101280.0,2,27.93,2025-03
100120.0,2,38.58,2025-03
101637.0,2,26.23,2025-03
100083.0,2,41.14,2025-03
101108.0,2,31.88,2025-03
101477.0,2,25.06,2025-03
100621.0,2,36.04,2025-03
100346.0,2,26.07,2025-03
102630.0,2,30.99,2025-03
101252.0,1,20.12,2025-03
100962.0,1,13.2,2025-03
101945.0,1,21.54,2025-03
100901.0,1,12.57,2025-03
102328.0,1,15.18,2025-03
101524.0,1,20.49,2025-03
101532.0,1,15.93,2025-03
100479.0,1,13.62,2025-03
101428.0,1,16.4,2025-03
100313.0,1,15.43,2025-03
101133.0,1,21.58,2025-03
100956.0,1,15.9,2025-03
101379.0,1,21.0,2025-03
100672.0,1,22.11,2025-03
100070.0,1,17.19,2025-03
101514.0,1,22.3,2025-03
100377.0,1,16.58,2025-03
101139.0,1,22.88,2025-03
101783.0,1,13.49,2025-03
100360.0,1,19.91,2025-03
100829.0,1,17.83,2025-03
102127.0,1,16.69,2025-03
102622.0,1,19.33,2025-03
102016.0,1,20.09,2025-03
100369.0,1,12.58,2025-03
101566.0,1,14.32,2025-03
101163.0,1,20.19,2025-03
102649.0,1,19.69,2025-03
100822.0,1,22.91,2025-03
102172.0,1,20.7,2025-03
102216.0,1,22.74,2025-03
101551.0,1,20.08,2025-03
101728.0,1,15.73,2025-03
100194.0,1,13.66,2025-03
101215.0,1,20.93,2025-03
102198.0,1,19.45,2025-03
100744.0,1,13.05,2025-03
100945.0,1,16.4,2025-03
101332.0,1,22.81,2025-03
102450.0,1,17.9,2025-03
100860.0,1,17.18,2025-03
102595.0,1,17.45,2025-03
100106.0,1,14.77,2025-03
100605.0,1,16.49,2025-03
102556.0,1,16.5,2025-03
102135.0,1,13.09,2025-03
100981.0,1,20.77,2025-03
101200.0,1,17.0,2025-03
100879.0,1,21.36,2025-03
102011.0,1,21.66,2025-03
101545.0,1,14.81,2025-03
101190.0,1,19.59,2025-03
100061.0,1,17.6,2025-03
101142.0,1,21.98,2025-03
101082.0,1,14.85,2025-03
101897.0,1,19.81,2025-03
100471.0,1,19.06,2025-03
100284.0,21,329.73,2025-04
101823.0,19,265.94,2025-04
100380.0,16,312.46,2025-04
101353.0,14,286.48,2025-04
102526.0,14,222.88,2025-04
102337.0,14,272.38,2025-04
100080.0,13,218.06,2025-04
102665.0,12,242.28,2025-04
100660.0,10,146.7,2025-04
101266.0,10,220.91,2025-04
102193.0,9,140.55,2025-04
102595.0,8,131.84,2025-04
102530.0,8,105.23,2025-04
100432.0,8,109.82,2025-04
102224.0,8,144.56,2025-04
100112.0,8,123.23,2025-04
100479.0,8,172.02,2025-04
100372.0,7,88.81,2025-04
100276.0,7,116.21,2025-04
101565.0,7,113.07,2025-04
102664.0,7,89.16,2025-04
102412.0,7,97.06,2025-04
102392.0,7,118.81,2025-04
100250.0,7,124.76,2025-04
102153.0,6,101.23,2025-04
101166.0,6,109.39,2025-04
102387.0,6,113.53,2025-04
100925.0,5,63.18,2025-04
100822.0,5,87.57,2025-04
101076.0,5,114.39,2025-04
100695.0,5,90.52,2025-04
100935.0,5,99.03,2025-04
102447.0,5,79.4,2025-04
101703.0,5,104.21,2025-04
100649.0,5,104.16,2025-04
100711.0,4,72.51,2025-04
100701.0,4,92.05,2025-04
102216.0,4,55.51,2025-04
101927.0,4,50.85,2025-04
100446.0,4,83.21,2025-04
102395.0,4,84.8,2025-04
100291.0,4,55.28,2025-04
101712.0,4,61.53,2025-04
102340.0,4,50.87,2025-04
100381.0,4,62.72,2025-04
101003.0,4,83.33,2025-04
101379.0,4,72.37,2025-04
101223.0,4,65.07,2025-04
100084.0,4,66.09,2025-04
101125.0,4,50.18,2025-04
100426.0,4,63.0,2025-04
102329.0,4,77.89,2025-04
100586.0,4,91.97,2025-04
101623.0,4,86.51,2025-04
102000.0,3,38.35,2025-04
100746.0,3,66.54,2025-04
100691.0,3,62.82,2025-04
100092.0,3,62.73,2025-04
102001.0,3,52.35,2025-04
102002.0,3,50.41,2025-04
101408.0,3,47.35,2025-04
100201.0,3,39.71,2025-04
100798.0,3,44.94,2025-04
101444.0,3,45.54,2025-04
102511.0,3,53.19,2025-04
101658.0,3,61.67,2025-04
101216.0,3,52.86,2025-04
102606.0,3,39.45,2025-04
100154.0,3,68.45,2025-04
102457.0,3,67.96,2025-04
100903.0,3,62.89,2025-04
100645.0,3,69.53,2025-04
102547.0,3,55.13,2025-04
101069.0,3,68.61,2025-04
102143.0,3,40.03,2025-04
102164.0,3,49.37,2025-04
101935.0,3,44.85,2025-04
100582.0,3,43.9,2025-04
102127.0,3,42.13,2025-04
100315.0,3,57.64,2025-04
100040.0,3,62.76,2025-04
102286.0,3,56.22,2025-04
100764.0,3,42.33,2025-04
101139.0,3,63.72,2025-04
101889.0,3,58.08,2025-04
100019.0,3,50.1,2025-04
100037.0,3,59.31,2025-04
102067.0,3,45.96,2025-04
100314.0,3,48.71,2025-04
101601.0,2,44.77,2025-04
102273.0,2,31.3,2025-04
100804.0,2,35.16,2025-04
102115.0,2,44.18,2025-04
102321.0,2,40.26,2025-04
101191.0,2,26.4,2025-04
101260.0,2,28.22,2025-04
102636.0,2,25.23,2025-04
101263.0,2,38.61,2025-04
100214.0,2,34.68,2025-04
101524.0,2,27.94,2025-04
100509.0,2,45.64,2025-04
100489.0,2,36.44,2025-04
100310.0,2,30.26,2025-04
100672.0,2,35.81,2025-04
101008.0,2,39.66,2025-04
101612.0,2,26.7,2025-04
102328.0,2,30.96,2025-04
101371.0,2,42.39,2025-04
102442.0,2,34.93,2025-04
102124.0,2,36.8,2025-04
102579.0,2,34.36,2025-04
102430.0,2,26.0,2025-04
102260.0,2,28.62,2025-04
100336.0,2,34.63,2025-04
102167.0,2,29.55,2025-04
100859.0,2,26.13,2025-04
100985.0,2,43.18,2025-04
102202.0,2,46.14,2025-04
100378.0,2,42.1,2025-04
102287.0,2,43.4,2025-04
101255.0,2,30.26,2025-04
100074.0,2,45.69,2025-04
101773.0,2,29.29,2025-04
100938.0,2,45.5,2025-04
102628.0,2,46.43,2025-04
100403.0,2,40.35,2025-04
100360.0,2,46.13,2025-04
101636.0,2,37.29,2025-04
101547.0,2,30.63,2025-04
101808.0,2,34.45,2025-04
101743.0,2,37.81,2025-04
100032.0,2,26.63,2025-04
102508.0,2,38.43,2025-04
101253.0,2,46.14,2025-04
100570.0,2,29.14,2025-04
100122.0,2,42.08,2025-04
102141.0,2,44.56,2025-04
100811.0,2,45.33,2025-04
101163.0,2,45.68,2025-04
102246.0,2,36.26,2025-04
101877.0,2,46.05,2025-04
100874.0,2,41.33,2025-04
101532.0,2,28.53,2025-04
101870.0,2,35.3,2025-04
101979.0,2,40.49,2025-04
100477.0,2,30.37,2025-04
101002.0,2,38.82,2025-04
100555.0,2,39.38,2025-04
102009.0,2,28.55,2025-04
100904.0,2,37.2,2025-04
101221.0,2,41.63,2025-04
100065.0,2,35.78,2025-04
100610.0,2,25.32,2025-04
100334.0,2,25.25,2025-04
100346.0,2,32.73,2025-04
101441.0,2,44.95,2025-04
101511.0,2,29.97,2025-04
102445.0,2,38.69,2025-04
101074.0,2,29.83,2025-04
102307.0,2,31.97,2025-04
102301.0,2,43.28,2025-04
100957.0,2,40.72,2025-04
100491.0,2,27.11,2025-04
102675.0,2,34.27,2025-04
101158.0,2,25.69,2025-04
101232.0,2,35.39,2025-04
101836.0,2,39.29,2025-04
100053.0,2,27.61,2025-04
102188.0,2,31.27,2025-04
100787.0,2,33.61,2025-04
100194.0,1,22.41,2025-04
100771.0,1,23.2,2025-04
102448.0,1,13.01,2025-04
101460.0,1,20.7,2025-04
102156.0,1,16.52,2025-04
102617.0,1,16.75,2025-04
100373.0,1,20.63,2025-04
102469.0,1,22.39,2025-04
100508.0,1,22.74,2025-04
101771.0,1,18.73,2025-04
101165.0,1,16.37,2025-04
101028.0,1,20.99,2025-04
102256.0,1,15.23,2025-04
100306.0,1,18.59,2025-04
100626.0,1,16.38,2025-04
101939.0,1,19.58,2025-04
102170.0,1,15.11,2025-04
102594.0,1,14.59,2025-04
100369.0,1,22.39,2025-04
101181.0,1,13.62,2025-04
101055.0,1,17.96,2025-04
100086.0,1,14.9,2025-04
101651.0,1,12.95,2025-04
101477.0,1,12.92,2025-04
100688.0,1,14.41,2025-04
102279.0,1,21.84,2025-04
102326.0,1,15.56,2025-04
101174.0,1,22.74,2025-04
100584.0,1,18.78,2025-04
100325.0,1,17.22,2025-04
100061.0,1,18.76,2025-04
100624.0,1,18.08,2025-04
101131.0,1,20.68,2025-04
102090.0,1,15.56,2025-04
102417.0,1,16.32,2025-04
101243.0,1,22.13,2025-04
100947.0,1,22.69,2025-04
101936.0,1,22.12,2025-04
100921.0,1,17.03,2025-04
100148.0,1,20.91,2025-04
100415.0,1,17.65,2025-04
102344.0,1,17.87,2025-04
102503.0,1,14.73,2025-04
101488.0,1,18.88,2025-04
100522.0,1,14.53,2025-04
102404.0,1,16.09,2025-04
100362.0,1,21.71,2025-04
100574.0,1,14.75,2025-04
100857.0,1,13.29,2025-04
101564.0,1,13.27,2025-04
102151.0,1,22.63,2025-04
102625.0,1,17.97,2025-04
101177.0,1,16.93,2025-04
102576.0,1,21.24,2025-04
100645.0,25,561.7,2025-05
100080.0,15,249.56,2025-05
100284.0,15,316.43,2025-05
100372.0,13,283.34,2025-05
101353.0,13,263.03,2025-05
100527.0,12,179.39,2025-05
100859.0,12,269.37,2025-05
101823.0,12,228.03,2025-05
100340.0,11,180.77,2025-05
100925.0,11,198.57,2025-05
102337.0,10,125.01,2025-05
102193.0,10,145.25,2025-05
100250.0,10,213.32,2025-05
102412.0,9,117.67,2025-05
102399.0,9,159.68,2025-05
102340.0,9,168.34,2025-05
102047.0,9,124.65,2025-05
101623.0,8,191.55,2025-05
102684.0,8,126.35,2025-05
102224.0,8,133.44,2025-05
100586.0,8,131.65,2025-05
102382.0,8,126.74,2025-05
100446.0,8,101.77,2025-05
101189.0,7,150.51,2025-05
100412.0,7,169.36,2025-05
101266.0,7,108.75,2025-05
102447.0,7,139.75,2025-05
101280.0,7,150.36,2025-05
102067.0,6,137.11,2025-05
100426.0,6,107.18,2025-05
100432.0,6,99.99,2025-05
102395.0,6,99.72,2025-05
101685.0,6,127.87,2025-05
100380.0,6,127.81,2025-05
100017.0,6,91.74,2025-05
101565.0,6,104.62,2025-05
101754.0,6,140.75,2025-05
100805.0,6,134.27,2025-05
100396.0,6,143.81,2025-05
101340.0,6,130.7,2025-05
100574.0,6,104.26,2025-05
102141.0,6,101.96,2025-05
101282.0,5,103.63,2025-05
100479.0,5,70.6,2025-05
102634.0,5,91.89,2025-05
100040.0,5,102.99,2025-05
101216.0,5,75.64,2025-05
101028.0,5,110.41,2025-05
101222.0,4,79.4,2025-05
102534.0,4,96.11,2025-05
101978.0,4,54.84,2025-05
100892.0,4,64.96,2025-05
102430.0,4,78.08,2025-05
102418.0,4,62.86,2025-05
100571.0,4,85.33,2025-05
102000.0,4,87.35,2025-05
100046.0,4,57.57,2025-05
102665.0,4,76.23,2025-05
102317.0,4,76.0,2025-05
100813.0,4,69.67,2025-05
102008.0,4,95.24,2025-05
101139.0,4,90.46,2025-05
100704.0,4,84.55,2025-05
100491.0,4,83.06,2025-05
101012.0,4,73.86,2025-05
101983.0,4,94.7,2025-05
100803.0,4,83.31,2025-05
100085.0,4,85.99,2025-05
100898.0,4,87.14,2025-05
101928.0,4,65.35,2025-05
100649.0,4,89.53,2025-05
101301.0,4,61.78,2025-05
100235.0,4,68.58,2025-05
101074.0,4,54.99,2025-05
100077.0,4,97.31,2025-05
101407.0,4,91.77,2025-05
102329.0,4,83.6,2025-05
100365.0,4,85.9,2025-05
102199.0,4,78.42,2025-05
100276.0,4,93.34,2025-05
101463.0,4,75.43,2025-05
100404.0,3,50.78,2025-05
101778.0,3,45.24,2025-05
100672.0,3,64.09,2025-05
100909.0,3,64.68,2025-05
101003.0,3,52.77,2025-05
101751.0,3,40.55,2025-05
100701.0,3,65.83,2025-05
100893.0,3,40.08,2025-05
101831.0,3,63.63,2025-05
102357.0,3,72.7,2025-05
100440.0,3,54.58,2025-05
102360.0,3,47.68,2025-05
100369.0,3,62.55,2025-05
101379.0,3,67.49,2025-05
102489.0,3,58.28,2025-05
101306.0,3,72.59,2025-05
100755.0,3,39.25,2025-05
102608.0,3,56.86,2025-05
102127.0,3,64.13,2025-05
100900.0,3,69.04,2025-05
102374.0,3,45.79,2025-05
100947.0,3,66.91,2025-05
101748.0,3,58.49,2025-05
101116.0,3,53.18,2025-05
101941.0,2,27.89,2025-05
100937.0,2,46.08,2025-05
101025.0,2,30.03,2025-05
102579.0,2,33.49,2025-05
101819.0,2,31.29,2025-05
100095.0,2,46.22,2025-05
102240.0,2,41.72,2025-05
100780.0,2,44.53,2025-05
102216.0,2,32.14,2025-05
100226.0,2,40.63,2025-05
101805.0,2,39.43,2025-05
100115.0,2,45.35,2025-05
100787.0,2,47.01,2025-05
101405.0,2,26.74,2025-05
100988.0,2,39.54,2025-05
100381.0,2,27.64,2025-05
100249.0,2,38.91,2025-05
101724.0,2,31.24,2025-05
100502.0,2,33.42,2025-05
102431.0,2,32.64,2025-05
102041.0,2,38.41,2025-05
101736.0,2,34.04,2025-05
101944.0,2,40.8,2025-05
102328.0,2,35.63,2025-05
102124.0,2,28.01,2025-05
101998.0,2,44.24,2025-05
101284.0,2,32.94,2025-05
102584.0,2,36.28,2025-05
101968.0,2,42.01,2025-05
101698.0,2,34.0,2025-05
101032.0,2,27.74,2025-05
102347.0,2,34.94,2025-05
102502.0,2,47.88,2025-05
102574.0,2,41.01,2025-05
101328.0,2,39.48,2025-05
102010.0,2,40.8,2025-05
101579.0,2,30.97,2025-05
100856.0,2,35.95,2025-05
101228.0,2,43.49,2025-05
101935.0,2,28.76,2025-05
101037.0,2,32.76,2025-05
102570.0,2,32.73,2025-05
102345.0,2,36.26,2025-05
102656.0,2,48.69,2025-05
102392.0,2,27.99,2025-05
100496.0,2,38.22,2025-05
101117.0,2,30.53,2025-05
100720.0,2,45.91,2025-05
100510.0,2,29.03,2025-05
102114.0,2,35.61,2025-05
102452.0,2,40.91,2025-05
100667.0,2,42.44,2025-05
100740.0,2,34.14,2025-05
102370.0,2,34.32,2025-05
100830.0,2,35.48,2025-05
101767.0,2,30.74,2025-05
100224.0,2,29.47,2025-05
101138.0,2,35.44,2025-05
100329.0,2,32.55,2025-05
101910.0,2,32.98,2025-05
100844.0,2,39.17,2025-05
101674.0,2,48.43,2025-05
100582.0,2,40.15,2025-05
101808.0,2,26.71,2025-05
100708.0,2,28.17,2025-05
101231.0,2,48.04,2025-05
100932.0,2,33.2,2025-05
102606.0,2,28.55,2025-05
102135.0,2,40.05,2025-05
100019.0,2,39.53,2025-05
100781.0,2,40.08,2025-05
101500.0,2,32.52,2025-05
100439.0,2,26.8,2025-05
100098.0,2,48.35,2025-05
102526.0,2,30.45,2025-05
100081.0,2,41.79,2025-05
102450.0,2,42.49,2025-05
102325.0,2,38.16,2025-05
101670.0,2,33.56,2025-05
101658.0,2,32.61,2025-05
100692.0,2,40.02,2025-05
101930.0,2,43.66,2025-05
101224.0,2,45.4,2025-05
100415.0,2,28.86,2025-05
100921.0,2,29.97,2025-05
101190.0,2,47.89,2025-05
100311.0,2,43.16,2025-05
100242.0,2,46.49,2025-05
100246.0,2,29.41,2025-05
101451.0,2,39.79,2025-05
101016.0,2,40.12,2025-05
102175.0,2,41.88,2025-05
100826.0,2,33.83,2025-05
101125.0,2,26.81,2025-05
102695.0,2,37.58,2025-05
101196.0,2,30.5,2025-05
101566.0,2,36.67,2025-05
101532.0,2,46.9,2025-05
100477.0,2,35.51,2025-05
102033.0,2,43.1,2025-05
101995.0,2,29.11,2025-05
102469.0,2,41.71,2025-05
100285.0,2,48.62,2025-05
102131.0,2,28.77,2025-05
100206.0,2,26.65,2025-05
102529.0,2,36.29,2025-05
